DateTime,SKU,Name,Brand,Average Rating,Rating Count,Sponsered,Price,Sales Price,Express,Rank,Link
2024-11-15 14:58:15,ZB01B843EC46FF6786BB8Z,Prickly Pear Prickly Pear Currents Non-Slip Suede Top 1mm Travel Yoga Mat - Portable Exercise Mat,Prickly,"4.0
1",1,N,240,128,Y,28,"https://www.noon.com/uae-en/prickly-pear-currents-non-slip-suede-top-1mm-travel-yoga-mat-portable-exercise-mat/ZB01B843EC46FF6786BB8Z/p/?o=zb01b843ec46ff6786bb8z-1
"
2024-11-15 14:58:15,Z3CB10B40E42D51C8C36CZ,Longchamp Longchamp Le Pliage Original Large Burgundy Tote Bag for Women L1899089P87,Longchamp,None,None,N,None,158.90,N,29,"https://www.noon.com/uae-en/longchamp-le-pliage-original-large-burgundy-tote-bag-for-women-l1899089p87/Z3CB10B40E42D51C8C36CZ/p/?o=z3cb10b40e42d51c8c36cz-1
"
2024-11-15 14:58:15,Z3E2E257C831381D4E87DZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Purple)",MahMir,"4.0
3",3,N,None,29.95,none,30,"https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-purple/Z3E2E257C831381D4E87DZ/p/?o=d4079efcfcdd6bfe
"
2024-11-15 14:58:15,Z8DE7372A006C4309D78BZ,LIMOS Sports Yoga Socks for Women Pack Of 3 Pairs,LIMOS,"5.0
11",11,N,None,39,none,31,"https://www.noon.com/uae-en/sports-yoga-socks-for-women-pack-of-3-pairs/Z8DE7372A006C4309D78BZ/p/?o=e7de247caff55d2e
"
2024-11-15 14:58:15,Z1A4B4937483BD38B3E34Z,"MELA MELA Non-Slip Yoga Mat for Home Gym - 6mm Thick, Eco-Friendly TPE, Cushioned Exercise Mat with Carry Strap - Perfect for Yoga, Pilates, Fitness Training, & Gymnastics Essentials  - Violet",MELA,"5.0
1",1,N,None,119,Y,32,"https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-violet/Z1A4B4937483BD38B3E34Z/p/?o=z1a4b4937483bd38b3e34z-1
"
2024-11-15 14:58:15,N18842096A,Generic Aerobics Yoga Ball - 55 cm 55cm,Generic,"4.6
102",102,N,None,30.75,N,33,"https://www.noon.com/uae-en/aerobics-yoga-ball-55-cm-55cm/N18842096A/p/?o=d47a843d2e0d162d
"
2024-11-15 14:58:15,Z31FC466FC0B39E7240FCZ,Generic Pilates Yoga Wedge Massage Correction Yoga Foam Kyphosis Correction Detachable Large Spine Yoga Equipment,Generic,None,None,N,299,236.20,Y,34,"https://www.noon.com/uae-en/pilates-yoga-wedge-massage-correction-yoga-foam-kyphosis-correction-detachable-large-spine-yoga-equipment/Z31FC466FC0B39E7240FCZ/p/?o=z31fc466fc0b39e7240fcz-1
"
2024-11-15 14:58:15,ZC4AC12C1B1374B0D96E2Z,Generic Portable Pilates Studio Exercise Stick Kit Yoga Belt，Pilates Bar with Foot Strap for Full Body Workout,Generic,None,None,Y,65,34,Y,35,"https://www.noon.com/uae-en/portable-pilates-studio-exercise-stick-kit-yoga-belt-pilates-bar-with-foot-strap-for-full-body-workout/ZC4AC12C1B1374B0D96E2Z/p/?o=zc4ac12c1b1374b0d96e2z-1
"
2024-11-15 14:58:15,Z5F2BDFDE23DEA06C4939Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick,ZCM-HAPPY,"4.5
4",4,N,None,25,Y,36,"https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z5F2BDFDE23DEA06C4939Z/p/?o=z5f2bdfde23dea06c4939z-1
"
2024-11-15 14:58:15,Z81B74583AAC3F321A3C4Z,"OASIS-TH Pilates pose Yoga mat Large size 173 x 61 x 0.6 cm Fitness Yoga Mat   Non Slip Workout Mat for Yoga, Pilates, Fitness, Barefoot Workouts, Home Gym Studio",OASIS-TH,None,None,N,99,49,Y,37,"https://www.noon.com/uae-en/pilates-pose-yoga-mat-large-size-173-x-61-x-0-6-cm-fitness-yoga-mat-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio/Z81B74583AAC3F321A3C4Z/p/?o=z81b74583aac3f321a3c4z-1
"
2024-11-15 14:58:15,N43426676A,Generic Gym Sack Drawstring Backpack Water-Resistant 43x33x1cm 43x33x1cm,Generic,"4.5
57",57,N,None,38.25,Y,38,"https://www.noon.com/uae-en/gym-sack-drawstring-backpack-water-resistant-43x33x1cm-43x33x1cm/N43426676A/p/?o=d3b63e351971122f
"
2024-11-15 14:58:15,ZF12EE3B5F1EF3A193C60Z,"MELA MELA Non-Slip Yoga Mat for Home Gym - 6mm Thick, Eco-Friendly TPE, Cushioned Exercise Mat with Carry Strap - Perfect for Yoga, Pilates, Fitness Training, & Gymnastics Essentials  - Blue",MELA,None,None,N,None,119,Y,39,"https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-blue/ZF12EE3B5F1EF3A193C60Z/p/?o=zf12ee3b5f1ef3a193c60z-1
"
2024-11-15 14:58:15,ZD88801EB3DCE9A13E3E1Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick,ZCM-HAPPY,"4.3
6",6,N,None,25,Y,40,"https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/ZD88801EB3DCE9A13E3E1Z/p/?o=zd88801eb3dce9a13e3e1z-1
"
2024-11-15 14:58:15,ZF3ABCFFDDDE3FD60884BZ,Cool Baby Style Pilates Yoga Wedge Massage Correction Foam Kyphosis Correction Yoga Equipment,Cool,None,None,N,329,236.10,Y,41,"https://www.noon.com/uae-en/pilates-yoga-wedge-massage-correction-foam-kyphosis-correction-yoga-equipment/ZF3ABCFFDDDE3FD60884BZ/p/?o=zf3abcffddde3fd60884bz-1
"
2024-11-15 14:58:15,Z2957E07FF69E6F915427Z,"Generic Yoga Resistance Bands for Woman, Fitness Resistance Bands, Elastic Bands for sports and training,Home Gym,5 pcs",Generic,"5.0
1",1,N,45,29,Y,42,"https://www.noon.com/uae-en/yoga-resistance-bands-for-woman-fitness-resistance-bands-elastic-bands-for-sports-and-training-home-gym-5-pcs/Z2957E07FF69E6F915427Z/p/?o=z2957e07ff69e6f915427z-1
"
2024-11-15 14:58:15,ZBB78D5C43CF34B9706F2Z,"FFA SPORTS Fitness for All FFA SPORTS Extra 10mm Thick Exercise Mat Non Slip with Carrying Strap Ideal for Pilates, Yoga and Many Other Home Workouts",FFA,None,None,Y,50,44,Y,43,"https://www.noon.com/uae-en/ffa-sports-extra-10mm-thick-exercise-mat-non-slip-with-carrying-strap-ideal-for-pilates-yoga-and-many-other-home-workouts/ZBB78D5C43CF34B9706F2Z/p/?o=zbb78d5c43cf34b9706f2z-1
"
2024-11-15 14:58:15,Z0A4AFCE1AF3073FD83C2Z,Cool Baby Style Pilates Dirac Loft Bed Yoga Bed Home Commercial Fitness Equipment,Cool,None,None,Y,"5,299","4,781",N,44,"https://www.noon.com/uae-en/pilates-dirac-loft-bed-yoga-bed-home-commercial-fitness-equipment/Z0A4AFCE1AF3073FD83C2Z/p/?o=z0a4afce1af3073fd83c2z-1
"
2024-11-15 14:58:15,ZE302022BCDD355B5D1DFZ,"FFA SPORTS Fitness for All FFA SPORTS Extra 10mm Thick Exercise Mat Non Slip with Carrying Strap Ideal for Pilates, Yoga and Many Other Home Workouts",FFA,None,None,Y,50,44,Y,45,"https://www.noon.com/uae-en/ffa-sports-extra-10mm-thick-exercise-mat-non-slip-with-carrying-strap-ideal-for-pilates-yoga-and-many-other-home-workouts/ZE302022BCDD355B5D1DFZ/p/?o=ze302022bcdd355b5d1dfz-1
"
2024-11-15 14:58:15,Z4426A1D383FB5EEBFA68Z,"Prickly Pear Prickly Pear Grey Rollable Yoga Mat 4mm - Non-Slip Yoga Mat with Strap, Perfect for Stretching and Yoga",Prickly,None,None,N,415,220,Y,46,"https://www.noon.com/uae-en/prickly-pear-grey-rollable-yoga-mat-4mm-non-slip-yoga-mat-with-strap-perfect-for-stretching-and-yoga/Z4426A1D383FB5EEBFA68Z/p/?o=z4426a1d383fb5eebfa68z-1
"
2024-11-15 14:58:15,Z56265BF0F6517B6939B9Z,Reebok Logo Mini Step,Reebok,None,None,N,325,195,Y,47,"https://www.noon.com/uae-en/logo-mini-step/Z56265BF0F6517B6939B9Z/p/?o=z56265bf0f6517b6939b9z-1
"
2024-11-15 14:58:15,Z1B79513C54CCC429A8DDZ,Generic The World's Best Eco Friendly Non Slip Yoga Mat With The ORIGINAL Unique Alignment Marker System Biodegradable Mat Made With Natural Rubber  A Warrior Like Grip 183*68*0.5cm,Generic,None,None,N,128,101.10,Y,48,"https://www.noon.com/uae-en/the-world-s-best-eco-friendly-non-slip-yoga-mat-with-the-original-unique-alignment-marker-system-biodegradable-mat-made-with-natural-rubber-a-warrior-like-grip-183-68-0-5cm/Z1B79513C54CCC429A8DDZ/p/?o=z1b79513c54ccc429a8ddz-1
"
2024-11-15 14:58:15,N43250380A,Rock Pow Acupressure Mat 66 x 42cm,Rock,"4.6
3",3,N,None,48.15,none,49,"https://www.noon.com/uae-en/acupressure-mat-66-x-42cm/N43250380A/p/?o=df61c26ed615462f
"
2024-11-15 14:58:15,ZB7B5E087C36FB93A9951Z,Cool Baby Style Pilates Yoga Wedge Massage Correction Foam Kyphosis Correction Yoga Equipment,Cool,None,None,N,329,256.35,Y,50,"https://www.noon.com/uae-en/pilates-yoga-wedge-massage-correction-foam-kyphosis-correction-yoga-equipment/ZB7B5E087C36FB93A9951Z/p/?o=zb7b5e087c36fb93a9951z-1
"
2024-11-15 14:58:15,Z8BA5031695A316EDF65DZ,"RIOXS Yoga Mat Non Slip Yoga Mat with Strap Included 6mm Thick Exercise Mat Ideal for HiiT, Pilates, Yoga and Many Other Home Workouts with Resistance Bands",RIOXS,"3.6
4",4,N,105,69,Y,51,"https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-6mm-thick-exercise-mat-ideal-for-hiit-pilates-yoga-and-many-other-home-workouts-with-resistance-bands/Z8BA5031695A316EDF65DZ/p/?o=z8ba5031695a316edf65dz-1
"
2024-11-15 14:58:15,Z636FA29EB7F362A87262Z,Prickly Pear Prickly Pear Terra Non-Slip Suede Top 1mm Travel Yoga Mat - Ideal for On-the-Go Yoga,Prickly,None,None,N,240,128,Y,52,"https://www.noon.com/uae-en/prickly-pear-terra-non-slip-suede-top-1mm-travel-yoga-mat-ideal-for-on-the-go-yoga/Z636FA29EB7F362A87262Z/p/?o=z636fa29eb7f362a87262z-1
"
2024-11-15 14:58:15,Z712491AD789D5E234AE5Z,ZCM-HAPPY 2 Piece Yoga Block Props Brick,ZCM-HAPPY,"5.0
3",3,N,None,25,Y,53,"https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z712491AD789D5E234AE5Z/p/?o=z712491ad789d5e234ae5z-1
"
2024-11-15 14:58:15,Z3ECE31D6665E7DFAC159Z,"RIGID FITNESS Thick Yoga Mat 8mm - Knees Supportive Exercise Mat - for Yoga, Pilates, Fitness Exercises and Home Exercise Fitness Mat - Non-Slip Yoga Gym Mat With Carrying Bag - 183*66cm (Green/Black)",RIGID,"4.3
17",17,N,130.25,109.75,Y,54,"https://www.noon.com/uae-en/thick-yoga-mat-8mm-knees-supportive-exercise-mat-for-yoga-pilates-fitness-exercises-and-home-exercise-fitness-mat-non-slip-yoga-gym-mat-with-carrying-bag-183-66cm-green-black/Z3ECE31D6665E7DFAC159Z/p/?o=z3ece31d6665e7dfac159z-1
"
2024-11-15 14:58:15,ZC7C1017CDFCAC890274CZ,MahMir MahMir Yoga Mat Anti-Slip Exercise Mat with Carrying Bag Fitness Mat for Pilates 183CM*61CM*6MM Thickness for Woman Man Beginners  Light Green+Black,MahMir,"4.2
27",27,N,69.95,49.95,N,55,"https://www.noon.com/uae-en/mahmir-yoga-mat-anti-slip-exercise-mat-with-carrying-bag-fitness-mat-for-pilates-183cm-61cm-6mm-thickness-for-woman-man-beginners-light-green-black/ZC7C1017CDFCAC890274CZ/p/?o=zc7c1017cdfcac890274cz-1
"
2024-11-15 14:58:15,ZCDA383E07D4E41E20E4DZ,Prickly Pear Ink Rollable 4mm Non Slip Yoga Mat With Carry Strap/ Stretching Tool,Prickly,None,None,N,330,275,Y,56,"https://www.noon.com/uae-en/ink-rollable-4mm-non-slip-yoga-mat-with-carry-strap-stretching-tool/ZCDA383E07D4E41E20E4DZ/p/?o=zcda383e07d4e41e20e4dz-1
"
2024-11-15 14:58:15,Z5364B7401B46DD83668DZ,Prickly Pear Prickly Pear Daydream Non-Slip Suede Top 1mm Travel Yoga Mat - Portable Yoga Mat for Travel,Prickly,"5.0
1",1,N,240,128,Y,57,"https://www.noon.com/uae-en/prickly-pear-daydream-non-slip-suede-top-1mm-travel-yoga-mat-portable-yoga-mat-for-travel/Z5364B7401B46DD83668DZ/p/?o=z5364b7401b46dd83668dz-1
"
2024-11-15 14:58:15,Z1DFA4CFA53D9F146B56EZ,Adidas Yoga Mat - 8Mm - Trace Blue,Adidas,None,None,N,175,161.55,Y,58,"https://www.noon.com/uae-en/yoga-mat-8mm-trace-blue/Z1DFA4CFA53D9F146B56EZ/p/?o=z1dfa4cfa53d9f146b56ez-1
"
2024-11-15 14:58:15,ZDA130188CA43370D1EDFZ,ZCM-HAPPY 3D Professional Waist Shape Yoga Wheel,ZCM-HAPPY,"5.0
1",1,N,250,69,Y,59,"https://www.noon.com/uae-en/3d-professional-waist-shape-yoga-wheel/ZDA130188CA43370D1EDFZ/p/?o=zda130188ca43370d1edfz-1
"
2024-11-15 14:58:15,ZCBE37221BDED873009B5Z,Prickly Pear Prickly Pear Beige Rollable 4mm Non-Slip Yoga Mat with Carry Strap/Stretching Tool - Premium Exercise Mat,Prickly,None,None,N,415,220,Y,60,"https://www.noon.com/uae-en/prickly-pear-beige-rollable-4mm-non-slip-yoga-mat-with-carry-strap-stretching-tool-premium-exercise-mat/ZCBE37221BDED873009B5Z/p/?o=zcbe37221bded873009b5z-1
"
2024-11-15 14:58:15,Z2E171014EE39E7B9E873Z,Generic Foam Roller Yoga Fitness- Purple,Generic,"4.4
16",16,N,49,39.20,Y,61,"https://www.noon.com/uae-en/foam-roller-yoga-fitness-purple/Z2E171014EE39E7B9E873Z/p/?o=z2e171014ee39e7b9e873z-1
"
2024-11-15 14:58:15,N43426621A,Generic Portable Retractable Stool Outdoor Safe Stable Folding 30x10x5cm,Generic,"3.9
33",33,N,31.85,29.95,Y,62,"https://www.noon.com/uae-en/portable-retractable-stool-outdoor-safe-stable-folding-30x10x5cm/N43426621A/p/?o=e32cf2128f37083e
"
2024-11-15 14:58:15,ZF1300DCCF4F12BE7E5D9Z,"MELA MELA Non-Slip Yoga Mat for Home Gym - 6mm Thick, Eco-Friendly TPE, Cushioned Exercise Mat with Carry Strap - Perfect for Yoga, Pilates, Fitness Training, & Gymnastics Essentials  - Mint",MELA,None,None,N,None,119,Y,63,"https://www.noon.com/uae-en/mela-non-slip-yoga-mat-for-home-gym-6mm-thick-eco-friendly-tpe-cushioned-exercise-mat-with-carry-strap-perfect-for-yoga-pilates-fitness-training-gymnastics-essentials-mint/ZF1300DCCF4F12BE7E5D9Z/p/?o=zf1300dccf4f12be7e5d9z-1
"
2024-11-15 14:58:15,Z54B10CD732976EE884EEZ,"GROIC Yoga Mat Non Slip, Pilates Fitness Mats, Anti-Tear 72""x 31.5"" x 0.6"" Thick Yoga Mats for Women, Exercise Mats for Yoga Pilates Home Floor Workout with Carrying Sling and Storage Bag",GROIC,"4.9
6",6,N,400,123.95,Y,64,"https://www.noon.com/uae-en/yoga-mat-non-slip-pilates-fitness-mats-anti-tear-72-x-31-5-x-0-6-thick-yoga-mats-for-women-exercise-mats-for-yoga-pilates-home-floor-workout-with-carrying-sling-and-storage-bag/Z54B10CD732976EE884EEZ/p/?o=z54b10cd732976ee884eez-1
"
2024-11-15 14:58:15,Z54F6EF27B85F5676B51FZ,Prickly Pear Prickly Pear Oasis Non-Slip Suede Top 1mm Travel Yoga Mat - High-Quality Travel Yoga Mat,Prickly,None,None,N,240,128,Y,65,"https://www.noon.com/uae-en/prickly-pear-oasis-non-slip-suede-top-1mm-travel-yoga-mat-high-quality-travel-yoga-mat/Z54F6EF27B85F5676B51FZ/p/?o=z54f6ef27b85f5676b51fz-1
"
2024-11-15 14:58:15,Z77ADCFB0785D9F108D97Z,Prickly Pear Prickly Pear Wander Print Non-Slip Suede Top 1mm Travel Yoga Mat - Lightweight and Portable,Prickly,None,None,N,240,128,Y,66,"https://www.noon.com/uae-en/prickly-pear-wander-print-non-slip-suede-top-1mm-travel-yoga-mat-lightweight-and-portable/Z77ADCFB0785D9F108D97Z/p/?o=z77adcfb0785d9f108d97z-1
"
2024-11-15 14:58:15,Z6B8EC621F4D1E9C9A4BEZ,"Generic Yoga Mat,Fitness Mat,1PCS Strap,Pilates,183CM * 61CM * 8MM, Green and Gray",Generic,None,None,N,97.70,49,Y,67,"https://www.noon.com/uae-en/yoga-mat-fitness-mat-1pcs-strap-pilates-183cm-61cm-8mm-green-and-gray/Z6B8EC621F4D1E9C9A4BEZ/p/?o=z6b8ec621f4d1e9c9a4bez-1
"
2024-11-15 14:59:05,Z32E095072E29850F373DZ,"Generic Trideer Stretching Strap Yoga Strap Physical Therapy for Home Workout, Exercise, Pilates and Gymnastics, 10 Loops Non-Elastic Stretch Bands with Aesthetic Packaging for Women & Men",Generic,None,None,Y,None,31.95,Y,1,"https://www.noon.com/uae-en/trideer-stretching-strap-yoga-strap-physical-therapy-for-home-workout-exercise-pilates-and-gymnastics-10-loops-non-elastic-stretch-bands-with-aesthetic-packaging-for-women-men/Z32E095072E29850F373DZ/p/?o=z32e095072e29850f373dz-1
"
2024-11-15 14:59:05,Z782483A0BC3C5CB0E5B7Z,"HaveDream Women's Yoga Socks, Split Finger Anti-Slip Socks Pilates Socks Five-Toe Sports Socks - Lavender Purple",HaveDream,None,None,Y,28,21,Y,2,"https://www.noon.com/uae-en/women-s-yoga-socks-split-finger-anti-slip-socks-pilates-socks-five-toe-sports-socks-lavender-purple/Z782483A0BC3C5CB0E5B7Z/p/?o=z782483a0bc3c5cb0e5b7z-1
"
2024-11-15 14:59:05,ZFB2FFE6EB2F73115447DZ,"HaveDream Women's Yoga Socks, Split-Toe Non-Slip Socks Pilates Socks Five-Toe Sports Socks - Sakura Pink",HaveDream,None,None,Y,28,21,Y,3,"https://www.noon.com/uae-en/women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-sakura-pink/ZFB2FFE6EB2F73115447DZ/p/?o=zfb2ffe6eb2f73115447dz-1
"
2024-11-15 14:59:05,Z67D7B1F29368685C277BZ,Adidas Yoga Mat - 8Mm - White,Adidas,None,None,N,175,89,Y,4,"https://www.noon.com/uae-en/yoga-mat-8mm-white/Z67D7B1F29368685C277BZ/p/?o=z67d7b1f29368685c277bz-1
"
2024-11-15 14:59:05,Z51EAC49AD3729065875FZ,BRIGHTLY LABS Resistance Bands Fabric Exercise Bands Non Slip Hip Elastic Bands For Hip Legs Glutes And Thighs Workout Thick Wide Fitness Loop Circle Resistance Bands Set Of 3 Pack Navy,BRIGHTLY,None,None,N,180,99,Y,5,"https://www.noon.com/uae-en/resistance-bands-fabric-exercise-bands-non-slip-hip-elastic-bands-for-hip-legs-glutes-and-thighs-workout-thick-wide-fitness-loop-circle-resistance-bands-set-of-3-pack-navy/Z51EAC49AD3729065875FZ/p/?o=z51eac49ad3729065875fz-1
"
2024-11-15 14:59:05,Z670288C6FB154958BEEFZ,"HaveDream Women's Yoga Socks, Split-Toe Non-Slip Socks Pilates Socks Five-Toe Sports Socks - Light Green",HaveDream,None,None,Y,36,21,Y,6,"https://www.noon.com/uae-en/women-s-yoga-socks-split-toe-non-slip-socks-pilates-socks-five-toe-sports-socks-light-green/Z670288C6FB154958BEEFZ/p/?o=z670288c6fb154958beefz-1
"
2024-11-15 14:59:05,Z8F3DCB254E637840C59FZ,VIO Yoga Mat Portable Lightweight Anti Slip Foldable Non Slip Soft Exercise Mat for Pilates Cross Fit Training Dumbbells Gym Workout for Men Women Beginners for Indoor Outdoor Park Balcony Garden,VIO,None,None,Y,39.95,34.95,Y,7,"https://www.noon.com/uae-en/yoga-mat-portable-lightweight-anti-slip-foldable-non-slip-soft-exercise-mat-for-pilates-cross-fit-training-dumbbells-gym-workout-for-men-women-beginners-for-indoor-outdoor-park-balcony-garden/Z8F3DCB254E637840C59FZ/p/?o=z8f3dcb254e637840c59fz-2
"
2024-11-15 14:59:05,Z15D61B8E79FCD0BC2FDCZ,"Teuuea 2 PCS Yoga Cork Block, High Density Non-Slip Natural Cork Yoga Brick, Eco-Friendly Supportive Exercise Accessory, Stability Balance for Yoga Pilates Stretching Toning Workouts, 22.5*14.7*7.5CM",Teuuea,"5.0
1",1,Y,99.95,55.95,Y,8,"https://www.noon.com/uae-en/2-pcs-yoga-cork-block-high-density-non-slip-natural-cork-yoga-brick-eco-friendly-supportive-exercise-accessory-stability-balance-for-yoga-pilates-stretching-toning-workouts-22-5-14-7-7-5cm/Z15D61B8E79FCD0BC2FDCZ/p/?o=z15d61b8e79fcd0bc2fdcz-1
"
2024-11-15 14:59:05,N42900586A,Adidas Core Rollers 21x14.5x14.5cm,Adidas,"5.0
1",1,N,266,80,Y,9,"https://www.noon.com/uae-en/core-rollers-21x14-5x14-5cm/N42900586A/p/?o=f58a3223e321914a
"
2024-11-15 14:59:05,N36557376A,Generic 5-Piece Yoga Equipment Set,Generic,"3.2
28",28,N,None,41.95,Y,10,"https://www.noon.com/uae-en/5-piece-yoga-equipment-set/N36557376A/p/?o=f50ed903db28ea9f
"
2024-11-15 14:59:05,Z71D2A7D3F17EC01F37A7Z,Generic Pilates Yoga Wedge Massage Correction Yoga Foam Kyphosis Correction Detachable Large Spine Yoga Equipment,Generic,None,None,N,299,239.20,Y,11,"https://www.noon.com/uae-en/pilates-yoga-wedge-massage-correction-yoga-foam-kyphosis-correction-detachable-large-spine-yoga-equipment/Z71D2A7D3F17EC01F37A7Z/p/?o=z71d2a7d3f17ec01f37a7z-1
"
2024-11-15 14:59:05,Z9BE175DFC702F5DF035AZ,Reebok Yoga Mat - 5Mm - Red,Reebok,None,None,N,255,232.20,Y,12,"https://www.noon.com/uae-en/yoga-mat-5mm-red/Z9BE175DFC702F5DF035AZ/p/?o=z9be175dfc702f5df035az-1
"
2024-11-15 14:59:05,Z02FADA4A662FDCFE638DZ,"GROIC 8 Pack Resistance Bands Set, 5 Pcs Resistance Bands with 5 Resistance Levels  and 3 Pcs Elastic Exercise Bands for Workout Strength Training Yoga, Arms, Pilates, Full Body and Shoulders",GROIC,None,None,N,200,50.75,Y,13,"https://www.noon.com/uae-en/8-pack-resistance-bands-set-5-pcs-resistance-bands-with-5-resistance-levels-and-3-pcs-elastic-exercise-bands-for-workout-strength-training-yoga-arms-pilates-full-body-and-shoulders/Z02FADA4A662FDCFE638DZ/p/?o=z02fada4a662fdcfe638dz-1
"
